"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-18","5.37",,"0.02","0.0","0",,"78","65","  270","  270","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-19","6.49",,"0.00","0.0","0",,"77","62","  270","  250","17.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-20","6.04",,"0.00","0.0","0",,"83","55","  280",,"21.9",
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-21","5.59",,"0.00","0.0","0",,"91","57","  260","   90","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-22","5.14",,"0.00","0.0","0",,"78","54","  230","  230","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-23","4.70",,"0.00","0.0","0",,"78","61","  260","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-24","4.03",,"0.00","0.0","0",,"93","57","  220","  220","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-25","3.36",,"0.00","0.0","0",,"83","60","  260","  260","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-26","4.03",,"0.00","0.0","0",,"86","54","  260","  260","18.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-27","3.36",,"0.00","0.0","0",,"81","53","  240","  240","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-28","6.71",,"0.00","0.0","0",,"82","63","  270","  260","21.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-29","4.92",,"0.00","0.0","0",,"82","57","  270","  260","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-30","8.05",,"0.00","0.0","0",,"88","55","   60","   70","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-10-31","3.80",,"0.00","0.0","0",,"85","56","  210","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-01","3.58",,"0.00","0.0","0",,"82","52","  210","  210","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-02","9.17",,"0.00","0.0","0",,"74","54","  280","  270","30.0","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-03","6.93",,"0.00","0.0","0",,"71","45","  270","  270","29.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-04","7.83",,"0.00","0.0","0",,"71","43","  260","  130","21.9","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-05","5.82",,"0.00","0.0","0",,"72","47","   70","  230","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-06","12.75",,"0.00","0.0","0",,"80","49","   70","   70","32.0","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-07","11.86",,"0.00","0.0","0",,"84","51","   80","   90","25.1","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-08","4.47",,"0.00","0.0","0",,"75","47","  220","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-09","10.96",,"0.00","0.0","0",,"71","52","  270","  270","28.0","34.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-10","10.51",,"0.00","0.0","0",,"71","43","  270","  280","30.0","34.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-11","8.05",,"0.00","0.0","0",,"76","44","  280","  280","21.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-12","8.05",,"0.00","0.0","0",,"83","42","   70","   70","25.1","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-13","9.84",,"0.00","0.0","0",,"86","49","   70","   70","25.9","34.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-14","3.36",,"0.00","0.0","0",,"78","46","  210","  230","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-15","10.51",,"0.02",,"0",,"68","45","  280","  280","30.0","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-16","13.20",,"0.00","0.0","0",,"68","46","  300","  300","25.1","34.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-17","5.82",,"0.00","0.0","0",,"76","40","   40","   50","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-18","4.03",,"0.00","0.0","0",,"75","47","   30","   30","14.1","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-19","3.36",,"0.00","0.0","0",,"81","49","  240","  230","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-20","6.49",,"0.00","0.0","0",,"84","52","   70","   80","19.9","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-21","19.69",,"0.00","0.0","0",,"90","74","   70","   60","29.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-22","10.51",,"0.00","0.0","0",,"90","57","   80","   80","23.0","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-23","4.70",,"0.00","0.0","0",,"78","50","  240","  250","18.1","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-24","4.70",,"0.00","0.0","0",,"68","47","  270","  260","19.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-25","11.41",,"0.00","0.0","0",,"65","42","  270","  270","25.1","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-26","4.92",,"0.00","0.0","0",,"65","39","  200","  220","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-27","8.72",,"0.00","0.0","0",,"68","42","   60","   60","21.0","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-28","10.96",,"0.00","0.0","0",,"68","42","   70","   60","21.9","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-29","9.62",,"0.00","0.0","0",,"69","42","   70","   70","19.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-11-30","4.92",,"0.00","0.0","0",,"70","40","  280","  280","16.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-01","5.82",,"0.00","0.0","0",,"78","40","   70","   60","21.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-02","4.70",,"0.00","0.0","0",,"81","44","   80","   70","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-03","6.71",,"0.00","0.0","0",,"77","52","  270","  270","18.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-04","3.58",,"0.00","0.0","0",,"70","48","   60","   60","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-05","6.04",,"0.00","0.0","0",,"79","40","   60","   60","21.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-06","6.04",,"0.00","0.0","0",,"78","50","  270","  270","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-07","3.80",,"0.00","0.0","0",,"81","48","  280","  280","18.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-08","3.36",,"0.00","0.0","0",,"86","52","  200","  280","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-09","3.58",,"0.00","0.0","0",,"76","50","  270","  260","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-10","8.95",,"0.00","0.0","0",,"69","47","  270","  270","21.9","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-11","14.32",,"0.00","0.0","0",,"67","49","  280","  280","33.1","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-12","5.37",,"0.00","0.0","0",,"69","39","   80","   90","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-13","8.28",,"0.08",,"0",,"68","41","  280","  270","28.0","34.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-14","10.74",,"0.00","0.0","0",,"63","36","  300","  300","25.9","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-15","7.61",,"0.00","0.0","0",,"66","33","   80","  100","18.1","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-16","8.05",,"0.00","0.0","0",,"65","41","  270","  260","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-17","3.58",,"0.00","0.0","0",,"67","37","  200","  200","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-18","4.47",,"0.00","0.0","0",,"75","42","  200","  190","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-19","3.80",,"0.25",,"0",,"66","38","  360","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-20",,,"0.00","0.0","0",,"61","40",,,,
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-21","8.72",,"0.00",,"0",,"65","43","  260",,"17.0",
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-22","18.34",,"0.00","0.0","0",,"70","53","  280","  280","40.9","51.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-23","4.03",,"0.00","0.0","0",,"68","45","  270","  280","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-24","8.95",,"0.00","0.0","0",,"64","39","  260","  280","25.1","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-25","9.17",,"0.00","0.0","0",,"62","41","  260","  280","23.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-26","8.72",,"0.00","0.0","0",,"66","40","   70","   80","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-27","11.41",,"0.00","0.0","0",,"66","37","   60","   60","28.0","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-28","4.03",,"0.00",,"0",,"60","34","  320","  330","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-29","5.59",,"0.00","0.0","0",,"65","36","   60","  250","17.0","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-30","3.80",,"0.00","0.0","0",,"63","35","  210","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-12-31","17.22",,"0.00",,"0",,"67","39","   60","   50","32.0","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-01","15.43",,"0.00","0.0","0",,"68","51","   80","   70","25.9","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-02","8.05",,"0.00","0.0","0",,"70","46","   80","   80","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-03","7.38",,"0.00",,"0",,"68","42","  100","  130","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-04","8.50",,"0.00","0.0","0",,"71","55","   70","   70","17.0","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-05","10.96",,"0.92",,"0",,"62","47","  280","  280","32.0","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-06","6.71",,"0.91",,"0",,"58","44","  210","  200","36.0","45.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-07","7.16",,"0.28",,"0",,"59","43","  280","  280","23.0","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-08","4.92",,"0.00","0.0","0",,"61","39","  260","  240","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-09","5.37",,"0.00",,"0",,"60","45","   40","  310","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-10","4.92",,"0.00","0.0","0",,"60","50","   70","   60","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-11","4.47",,"0.00","0.0","0",,"66","44","   50","   40","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-12","5.14",,"0.00","0.0","0",,"68","38","  260","  260","18.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-13","4.92",,"0.00","0.0","0",,"62","42","  270","  270","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-14","4.70",,"0.00","0.0","0",,"63","41","  270","  270","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-15","3.80",,"0.00","0.0","0",,"63","43","   60","   60","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-16","3.80",,"0.00","0.0","0",,"65","50","  200","  240","10.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-17","4.70",,"0.00","0.0","0",,"65","45","   50","   60","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-18","4.47",,"0.01","0.0","0",,"62","53","  220","  230","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-19","2.46",,"0.14","0.0","0",,"61","51","  220","  200","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-20","3.36",,"0.00","0.0","0",,"66","54","  270","  270","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-21","6.93",,"0.00","0.0","0",,"78","49","   70","   70","23.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-22","3.13",,"0.00","0.0","0",,"66","45","   70","   70","8.9","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-23","4.47",,"0.00","0.0","0",,"65","47","  270","  270","18.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-24","5.14",,"0.00","0.0","0",,"68","41","  230","  230","16.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-25","7.38",,"0.00","0.0","0",,"74","44","   70","   70","21.0","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-26","13.20",,"0.00","0.0","0",,"75","47","   70","   50","32.0","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-27","6.26",,"0.00","0.0","0",,"76","47","   70","   50","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-28","4.92",,"0.00","0.0","0",,"74","40","  270","  270","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-29","3.80",,"0.00","0.0","0",,"72","45","  240","  220","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-30","5.82",,"0.00","0.0","0",,"64","51","  270","  270","23.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-01-31","16.78",,"0.37",,"0",,"60","49","  260","  270","40.9","52.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-01","11.41",,"0.00","0.0","0",,"62","39","  300","  310","25.9","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-02","6.93",,"0.00","0.0","0",,"61","35","  270","  270","23.0","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-03","6.26",,"0.00","0.0","0",,"64","39","   70","  240","16.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-04","8.28",,"0.00","0.0","0",,"71","38","  250","   60","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-05","16.11",,"0.00","0.0","0",,"76","54","   70","   50","28.0","34.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-06","12.97",,"0.00","0.0","0",,"80","50","   70","   80","31.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-07","22.15",,"0.00","0.0","0",,"84","65","   60","   60","40.9","51.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-08","22.37",,"0.00","0.0","0",,"86","71","   50","   50","35.1","45.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-09","10.96",,"0.00","0.0","0",,"91","52","   70","   80","21.9","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-10","4.70",,"0.00","0.0","0",,"89","49","   60","   60","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-11","3.36",,"0.00","0.0","0",,"82","49","  200","  220","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-12","2.01",,"0.00","0.0","0",,"78","46","  280","  210","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-13","3.13",,"0.00","0.0","0",,"73","44","  220","  220","13.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-14","5.82",,"0.00","0.0","0",,"81","43","   60","   60","21.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-15","14.32",,"0.00","0.0","0",,"91","61","   60","   50","31.1","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-16","7.61",,"0.00","0.0","0",,"88","54","  240","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-17","6.49",,"0.21",,"0",,"71","48","   80","  250","21.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-18","9.17",,"0.10","0.0","0",,"66","50","  270","  240","19.9","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-19","4.25",,"0.00","0.0","0",,"67","44","  260","  270","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-20","3.36",,"0.00","0.0","0",,"70","44","  270","  270","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-21","3.36",,"0.00","0.0","0",,"71","42","  240","  200","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-22","6.04",,"0.00","0.0","0",,"85","41","  280","  280","17.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-23","7.38",,"0.00","0.0","0",,"84","48","   80","   80","25.1","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-24","12.75",,"0.00","0.0","0",,"84","51","   70","   70","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-25","5.37",,"0.00","0.0","0",,"84","47","  240","   80","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-26","3.80",,"0.00","0.0","0",,"74","44","  260","  270","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-27","4.47",,"0.00","0.0","0",,"76","48","  210","  170","17.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-28","3.36",,"0.00","0.0","0",,"73","49","  220","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-02-29","3.80",,"0.00","0.0","0",,"71","47","  230","  220","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-01","4.25",,"0.00","0.0","0",,"69","51","  240","  240","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-02","3.80",,"0.00","0.0","0",,"66","47","  240","  250","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-03","3.13",,"0.00","0.0","0",,"67","50","  240","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-04","4.03",,"0.00","0.0","0",,"67","47","  220","  210","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-05","6.04",,"0.22","0.0","0",,"67","58","  230","  220","16.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-06","14.76",,"0.83","0.0","0",,"66","53","  260","  260","36.0","44.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-07","12.75",,"0.39",,"0",,"59","46","  290","  280","46.1","53.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-08","6.04",,"0.00","0.0","0",,"68","42","  270","  280","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-09","4.25",,"0.00","0.0","0",,"70","45","  240","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-10","3.80",,"0.00","0.0","0",,"72","49","  270","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-11","9.84",,"0.47",,"0",,"62","49","  280","  260","31.1","44.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-12","7.38",,"0.00","0.0","0",,"64","43","  260","  310","18.1","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-13","10.07",,"0.00","0.0","0",,"65","46","  270","  260","23.0","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-14","4.92",,"0.00","0.0","0",,"69","53","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-15","4.03",,"0.00","0.0","0",,"73","46","  190","  190","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-16","3.13",,"0.00","0.0","0",,"83","48","  220","  220","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-17","4.03",,"0.00","0.0","0",,"74","50","  220","  230","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-18","4.03",,"0.00","0.0","0",,"66","57","  230","  230","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-19","3.13",,"0.00","0.0","0",,"67","55","  250","  270","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-20","3.58",,"0.00","0.0","0",,"65","55","  240","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-21","6.26",,"0.00","0.0","0",,"68","52","  270","  260","18.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-22","5.82",,"0.00","0.0","0",,"72","47","  260","  250","19.9","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-23","12.53",,"0.00","0.0","0",,"78","45","   70","   60","25.9","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-24","4.03",,"0.00","0.0","0",,"78","47","  280","  280","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-25","3.80",,"0.00","0.0","0",,"76","46","  260","  270","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-26","5.14",,"0.00","0.0","0",,"70","47","  220","  230","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-27","4.92",,"0.00","0.0","0",,"69","49","  220","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-28","16.11",,"0.00","0.0","0",,"65","50","  270","  300","36.9","49.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-29","11.86",,"0.00","0.0","0",,"65","42","  260","  270","32.0","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-30","6.93",,"0.00","0.0","0",,"64","46","  230","  230","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-03-31","5.59",,"0.00","0.0","0",,"70","41","  260","  280","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-01","4.47",,"0.00","0.0","0",,"69","45","  220","  230","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-02","4.25",,"0.00","0.0","0",,"75","48","  240","  230","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-03","4.25",,"0.00","0.0","0",,"69","46","  230","  220","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-04","4.70",,"0.00","0.0","0",,"76","46","  230","  220","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-05","4.92",,"0.00","0.0","0",,"81","49","  260","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-06","6.04",,"0.00","0.0","0",,"79","52","  240","  240","18.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-07","4.70",,"0.00","0.0","0",,"68","56","  270",,"12.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-08","4.25",,"0.03","0.0","0",,"63","58","  210","  200","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-09","4.47",,"0.54","0.0","0",,"66","58","  160","  160","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-10","5.37",,"0.00","0.0","0",,"69","50","  230","  250","17.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-11","4.92",,"0.00","0.0","0",,"70","56","  260","  230","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-12","5.37",,"0.00","0.0","0",,"71","51","  270",,"16.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-13","5.59",,"0.00","0.0","0",,"68","54","  200","  210","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-14","6.49",,"0.00","0.0","0",,"74","51","  270","  280","30.0","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-15","7.16",,"0.00","0.0","0",,"74","46","  260","  270","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-16","8.95",,"0.00","0.0","0",,"83","47","  280","  270","28.0","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-17","8.28",,"0.00","0.0","0",,"92","50","   60","   60","23.9","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-18","4.92",,"0.00","0.0","0",,"81","50","  240","  240","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-19","4.92",,"0.00","0.0","0",,"85","53","  210","  210","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-20","5.82",,"0.00","0.0","0",,"83","47","  270",,"16.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-21","6.71",,"0.00","0.0","0",,"76","47","  270","  220","21.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-22","11.18",,"0.00","0.0","0",,"72","57","  280","  290","31.1","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-23","7.16",,"0.00","0.0","0",,"74","50","  280","  260","19.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-24","6.93",,"0.00","0.0","0",,"71","46","  290","  270","17.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-25","13.42",,"0.00","0.0","0",,"69","46","  270","  270","38.0","45.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-26","5.14",,"0.00","0.0","0",,"70","43","  240","  220","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-27","12.75",,"0.00","0.0","0",,"70","50","  280","  280","36.9","45.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-28","8.05",,"0.00","0.0","0",,"68","46","  270","  260","21.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-29","5.82",,"0.00","0.0","0",,"67","48","  260","  240","16.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-04-30","5.82",,"0.00","0.0","0",,"69","50","  240","  240","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-01","6.04",,"0.00","0.0","0",,"69","48","  230","  220","18.1","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-02","4.25",,"0.00","0.0","0",,"68","53","  250","  250","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-03","4.70",,"0.00","0.0","0",,"76","51","  270","  160","15.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-04","5.82",,"0.00","0.0","0",,"66","56","  210","  210","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-05","5.14",,"0.00","0.0","0",,"70","58","  220","  220","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-06","6.49",,"0.00","0.0","0",,"69","57","  210","  230","16.1","21.9"
