"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-01","0.00",,,"79","63","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-02","0.00",,,"79","60","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-03","0.00",,,"79","59","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-04","0.00",,,"81","60","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-05","0.00",,,"80","61","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-06","0.00",,,"76","61","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-07","0.00",,,"77","62","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-08","0.00",,,"76","58","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-09","0.00",,,"75","56","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-10","0.00",,,"75","59","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-11","0.00",,,"78","58","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-12","0.00",,,"80","56","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-13","0.00",,,"81","57","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-14","0.00",,,"82","62","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-15","0.00",,,"83","62","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-16","0.00",,,"83","61","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-17","0.00",,,"79","63","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-18","0.00",,,"79","66","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-19","0.00",,,"75","63","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-20","0.00",,,"77","63","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-21","0.00",,,"78","64","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-22","0.00",,,"78","63","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-23","0.00",,,"78","62","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-24","0.00",,,"80","60","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-25","0.00",,,"81","63","67"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-26","0.00",,,"86","66","70"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-27","0.00",,,"88","65","70"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-28","0.00",,,"92","65","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-29","0.00",,,"85","64","70"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-30","0.00",,,"80","67","67"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-08-31","0.00",,,"80","63","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-01","0.00",,,"80","62","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-02","0.00",,,"77","64","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-03","0.00",,,"77","61","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-04","0.00",,,"77","60","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-05","0.00",,,"78","57","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-06","0.00",,,"83","57","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-07","0.00",,,"87","60","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-08","0.00",,,"87","64","72"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-09","0.00",,,"90","68","73"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-10","0.00",,,"89","71","76"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-11","0.00",,,"91","71","74"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-12","0.00",,,"85","70","70"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-13","0.00",,,"84","65","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-14","0.10",,,"81","65","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-15","0.37",,,"78","68","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-16","0.00",,,"77","63","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-17","0.00",,,"80","60","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-18","0.00",,,"83","59","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-19","0.00",,,"88","61","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-20","0.00",,,"89","65","73"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-21","0.00",,,"86","67","70"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-22","0.00",,,"80","69","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-23","0.00",,,"80","64","67"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-24","0.00",,,"85","62","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-25","0.00",,,"85","67","70"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-26","0.00",,,"84","65","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-27","0.00",,,"82","61","67"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-28","0.00",,,"81","62","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-29","0.00",,,"82","58","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-09-30","0.00",,,"85","60","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-01","0.00",,,"81","61","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-02","0.00",,,"81","59","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-03","0.00",,,"79","59","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-04","0.28",,,"68","56","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-05","0.00",,,"75","55","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-06","0.00",,,"75","58","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-07","0.00",,,"82","58","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-08","0.00",,,"89","60","67"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-09","0.00",,,"94","63","68"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-10","0.00",,,"99","66","71"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-11","0.00",,,"92","66","71"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-12","0.00",,,"90","65","78"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-13","0.00",,,"88","71","71"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-14","0.00",,,"79","68","75"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-15","0.00",,,"79","70","70"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-16","0.00",,,"78","69","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-17","0.00",,,"78","65","69"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-18","0.00",,,"76","64","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-19","0.00",,,"76","60","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-20","0.00",,,"80","56","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-21","0.00",,,"88","59","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-22","0.00",,,"76","55","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-23","0.00",,,"75","58","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-24","0.00",,,"91","60","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-25","0.00",,,"82","59","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-26","0.00",,,"83","56","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-27","0.00",,,"80","53","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-28","0.00",,,"79","61","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-29","0.00",,,"78","57","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-30","0.00",,,"83","57","63"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-10-31","0.00",,,"85","61","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-01","0.00",,,"78","53","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-02","0.00",,,"71","52","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-03","0.00",,,"68","46","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-04","0.00",,,"68","44","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-05","0.00",,,"71","46","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-06","0.00",,,"76","50","64"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-07","0.00",,,"80","52","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-08","0.00",,,"73","51","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-09","0.00",,,"68","49","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-10","0.00",,,"66","44","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-11","0.00",,,"72","44","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-12","0.00",,,"78","45","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-13","0.00",,,"82","50","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-14","0.00",,,"73","49","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-15","0.03",,,"64","44","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-16","0.00",,,"64","44","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-17","0.00",,,"72","42","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-18","0.00",,,"74","46","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-19","0.00",,,"79","53","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-20","0.00",,,"83","57","77"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-21","0.00",,,"85","71","72"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-22","0.00",,,"85","58","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-23","0.00",,,"74","54","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-24","0.00",,,"67","46","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-25","0.00",,,"61","43","44"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-26","0.00",,,"62","41","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-27","0.00",,,"64","43","44"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-28","0.00",,,"63","41","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-29","0.00",,,"66","44","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-11-30","0.00",,,"67","41","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-01","0.00",,,"74","42","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-02","0.00",,,"77","47","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-03","0.00",,,"75","50","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-04","0.00",,,"68","47","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-05","0.00",,,"71","46","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-06","0.00",,,"74","52","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-07","0.00",,,"77","51","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-08","0.00",,,"83","55","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-09","0.00",,,"73","49","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-10","0.00",,,"66","46","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-11","0.00",,,"63","48","48"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-12","0.00",,,"66","39","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-13","0.05",,,"65","42","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-14","0.00",,,"60","36","37"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-15","0.00",,,"62","35","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-16","0.00",,,"62","38","43"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-17","0.00",,,"66","39","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-18","0.00",,,"71","45","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-19","0.30",,,"64","40","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-20","0.00",,,"61","39","44"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-21","0.00",,,"62","40","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-22","0.00",,,"66","54","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-23","0.00",,,"66","44","44"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-24","0.00",,,"60","40","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-25","0.00",,,"58","44","44"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-26","0.00",,,"59","40","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-27","0.00",,,"62","39","39"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-28","0.00",,,"57","34","40"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-29","0.00",,,"61","35","40"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-30","0.00",,,"61","38","41"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2015-12-31","0.00",,,"62","40","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-01","0.00",,,"64","48","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-02","0.00",,,"65","47","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-03","0.00",,,"64","41","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-04","0.00",,,"68","53","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-05","1.35",,,"59","51","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-06","0.92",,,"57","43","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-07","0.35",,,"59","42","43"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-08","0.00",,,"61","39","45"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-09","0.01",,,"58","44","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-10","0.00",,,"59","49","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-11","0.00",,,"65","46","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-12","0.00",,,"66","43","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-13","0.00",,,"61","42","48"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-14","0.00",,,"64","43","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-15","0.00",,,"62","44","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-16","0.00",,,"65","49","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-17","0.00",,,"65","45","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-18","0.04",,,"61","51","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-19","0.18",,,"60","51","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-20","0.01",,,"65","54","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-21","0.00",,,"76","49","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-22","0.00",,,"68","46","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-23","0.00",,,"66","47","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-24","0.00",,,"67","41","49"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-25","0.00",,,"68","45","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-26","0.00",,,"74","50","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-27","0.00",,,"74","51","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-28","0.00",,,"75","45","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-29","0.00",,,"72","46","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-30","0.00",,,"64","51","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-01-31","0.44",,,"59","50","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-01","0.00",,,"61","40","41"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-02","0.00",,,"60","37","44"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-03","0.00",,,"64","41","46"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-04","0.00",,,"70","42","61"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-05","0.00",,,"75","51","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-06","0.00",,,"80","48","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-07","0.00",,,"83","56","75"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-08","0.00",,,"85","71","71"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-09","0.00",,,"90","56","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-10","0.00",,,"88","55","62"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-11","0.00",,,"82","58","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-12","0.00",,,"77","52","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-13","0.00",,,"72","46","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-14","0.00",,,"80","48","77"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-15","0.00",,,"91","65","65"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-16","0.00",,,"87","56","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-17","0.22",,,"66","52","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-18","0.08",,,"64","50","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-19","0.00",,,"66","46","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-20","0.00",,,"68","45","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-21","0.00",,,"70","44","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-22","0.00",,,"83","43","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-23","0.00",,,"81","53","66"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-24","0.00",,,"82","57","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-25","0.00",,,"79","51","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-26","0.00",,,"73","47","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-27","0.00",,,"75","48","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-28","0.00",,,"72","48","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-02-29","0.00",,,"71","47","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-01","0.00",,,"67","50","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-02","0.00",,,"66","47","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-03","0.00",,,"65","50","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-04","0.00",,,"67","46","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-05","0.22",,,"65","56","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-06","0.86",,,"65","54","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-07","0.41",,,"58","48","48"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-08","0.00",,,"68","43","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-09","0.00",,,"70","46","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-10","0.00",,,"71","49","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-11","0.67",,,"61","47","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-12","0.00",,,"64","43","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-13","0.00",,,"65","45","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-14","0.00",,,"68","52","52"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-15","0.00",,,"73","47","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-16","0.00",,,"81","52","60"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-17","0.00",,,"73","53","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-18","0.00",,,"66","56","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-19","0.00",,,"67","55","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-20","0.00",,,"64","54","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-21","0.00",,,"67","53","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-22","0.00",,,"72","47","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-23","0.00",,,"75","48","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-24","0.00",,,"77","51","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-25","0.00",,,"76","47","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-26","0.00",,,"70","49","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-27","0.00",,,"68","49","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-28","0.00",,,"63","51","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-29","0.00",,,"63","47","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-30","0.00",,,"64","43","47"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-03-31","0.00",,,"69","45","50"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-01","0.00",,,"67","46","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-02","0.00",,,"74","48","53"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-03","0.00",,,"66","47","51"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-04","0.00",,,"76","48","55"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-05","0.00",,,"80","50","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-06","0.00",,,"73","53","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-07","0.01",,,"67","55","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-08","0.03",,,"62","57","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-09","0.12",,,"65","57","57"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-10","0.00",,,"70","51","58"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-11","0.00",,,"70","55","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-12","0.00",,,"69","52","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-13","0.00",,,"68","52","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-14","0.00",,,"71","51","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-15","0.00",,,"72","48","54"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-16","0.00",,,"81","48","56"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-17","0.00",,,"90","55","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-18","0.00",,,"81","53","59"
"USC00046572","OXNARD WEATHER FORECAST OFFICE, CA US","2016-04-19","0.00",,,"86","58","58"
